"x_data    "	"FFTMAG(Rectangular(.plot_2.curve_1.y_data),164998)"
1.500200e+003	2.559978e+000
1.500250e+003	7.902383e-001
1.500300e+003	1.891314e+000
1.500350e+003	2.304726e+000
1.500400e+003	7.596563e-001
1.500450e+003	2.480830e+000
1.500500e+003	3.816456e+000
1.500550e+003	2.385069e+000
1.500600e+003	6.872991e-001
1.500650e+003	8.471074e-001
1.500700e+003	1.030766e+000
1.500750e+003	1.990490e+000
1.500800e+003	2.714161e+000
1.500850e+003	2.417089e+000
1.500900e+003	2.329973e+000
1.500950e+003	1.807675e+000
1.501000e+003	2.483898e+000
1.501050e+003	3.876743e+000
1.501100e+003	1.720195e+000
1.501150e+003	2.486498e+000
1.501200e+003	4.032022e+000
1.501250e+003	1.406401e+000
1.501300e+003	3.010544e-001
1.501350e+003	2.107149e+000
1.501400e+003	3.255770e+000
1.501450e+003	2.562742e+000
1.501500e+003	5.694582e-001
1.501550e+003	1.152212e+000
1.501600e+003	1.812566e+000
1.501650e+003	1.044613e+000
1.501700e+003	2.676655e+000
1.501750e+003	3.997833e+000
1.501800e+003	1.988045e+000
1.501850e+003	8.958210e-001
1.501900e+003	7.322374e-001
1.501950e+003	2.507136e+000
1.502000e+003	2.614833e+000
1.502050e+003	9.395934e-001
1.502100e+003	2.587005e+000
1.502150e+003	3.130523e+000
1.502200e+003	1.140506e+000
1.502250e+003	1.813133e+000
1.502300e+003	3.290403e+000
1.502350e+003	1.567314e+000
1.502400e+003	2.108563e+000
1.502450e+003	2.040844e+000
1.502500e+003	1.681458e+000
1.502550e+003	1.709935e+000
1.502600e+003	1.761347e+000
1.502650e+003	4.599907e+000
1.502700e+003	4.019620e+000
1.502750e+003	1.859384e+000
1.502800e+003	1.149174e+000
1.502850e+003	8.369826e-001
1.502900e+003	1.606491e+000
1.502950e+003	2.976682e+000
1.503000e+003	4.555901e+000
1.503050e+003	4.030564e+000
1.503100e+003	3.030133e+000
1.503150e+003	4.987259e-001
1.503200e+003	2.448820e+000
1.503250e+003	1.505401e+000
1.503300e+003	3.322593e+000
1.503350e+003	4.842911e+000
1.503400e+003	3.891968e+000
1.503450e+003	1.832932e+000
1.503500e+003	1.035688e+000
1.503550e+003	2.408216e+000
1.503600e+003	3.098683e+000
1.503650e+003	3.064074e+000
1.503700e+003	1.669304e+000
1.503750e+003	3.198244e+000
1.503800e+003	3.760338e+000
1.503850e+003	3.461126e+000
1.503900e+003	4.839885e+000
1.503950e+003	3.296257e+000
1.504000e+003	2.938752e+000
1.504050e+003	2.258017e+000
1.504100e+003	8.886848e-001
1.504150e+003	2.255057e+000
1.504200e+003	1.637950e+000
1.504250e+003	2.351808e+000
1.504300e+003	3.113700e+000
1.504350e+003	3.613076e+000
1.504400e+003	2.087015e+000
1.504450e+003	3.534972e+000
1.504500e+003	2.260692e+000
1.504550e+003	1.571693e+000
1.504600e+003	3.387115e+000
1.504650e+003	9.046703e-001
1.504700e+003	2.729868e+000
1.504750e+003	1.413697e+000
1.504800e+003	1.531127e+000
1.504850e+003	2.501407e+000
1.504900e+003	2.780589e+000
1.504950e+003	2.047000e+000
1.505000e+003	1.578008e+000
1.505050e+003	2.171780e+000
1.505100e+003	1.018350e+000
1.505150e+003	1.926822e+000
1.505200e+003	2.017670e+000
1.505250e+003	2.714183e+000
1.505300e+003	3.180843e+000
1.505350e+003	4.185179e-001
1.505400e+003	1.643181e+000
1.505450e+003	1.854595e+000
1.505500e+003	1.817097e+000
1.505550e+003	3.467084e+000
1.505600e+003	3.684998e+000
1.505650e+003	1.805627e+000
1.505700e+003	8.143966e-001
1.505750e+003	7.102226e-001
1.505800e+003	2.410915e+000
1.505850e+003	2.593938e+000
1.505900e+003	1.754290e+000
1.505950e+003	4.313389e+000
1.506000e+003	4.286665e+000
1.506050e+003	1.682304e+000
1.506100e+003	2.494810e+000
1.506150e+003	2.263204e+000
1.506200e+003	3.026195e+000
1.506250e+003	2.342678e+000
1.506300e+003	2.984179e+000
1.506350e+003	2.255094e+000
1.506400e+003	8.751088e-001
1.506450e+003	1.610076e+000
1.506500e+003	3.976576e+000
1.506550e+003	4.878224e+000
1.506600e+003	1.673347e+000
1.506650e+003	2.552525e+000
1.506700e+003	1.981859e+000
1.506750e+003	1.242212e+000
1.506800e+003	2.858434e+000
1.506850e+003	3.161317e+000
1.506900e+003	3.495788e+000
1.506950e+003	3.008653e+000
1.507000e+003	1.168220e+000
1.507050e+003	2.189215e+000
1.507100e+003	2.871095e+000
1.507150e+003	1.108629e+000
1.507200e+003	2.977660e+000
1.507250e+003	4.094943e+000
1.507300e+003	1.460423e+000
1.507350e+003	8.669142e-001
1.507400e+003	7.584298e-001
1.507450e+003	2.177266e+000
1.507500e+003	2.470643e+000
1.507550e+003	4.133413e-001
1.507600e+003	2.851130e+000
1.507650e+003	1.788557e+000
1.507700e+003	1.243328e+000
1.507750e+003	3.852793e+000
1.507800e+003	4.584331e+000
1.507850e+003	3.767225e+000
1.507900e+003	1.485474e+000
1.507950e+003	1.869152e+000
1.508000e+003	3.477647e-001
1.508050e+003	1.281995e+000
1.508100e+003	1.136106e+000
1.508150e+003	3.516104e+000
1.508200e+003	3.013151e+000
1.508250e+003	8.048075e-001
1.508300e+003	9.602449e-001
1.508350e+003	2.064027e+000
1.508400e+003	2.127012e+000
1.508450e+003	2.021717e+000
1.508500e+003	3.804837e+000
1.508550e+003	2.794526e+000
1.508600e+003	1.773315e+000
1.508650e+003	9.066952e-001
1.508700e+003	3.464618e+000
1.508750e+003	4.998892e+000
1.508800e+003	2.111946e+000
1.508850e+003	2.043004e+000
1.508900e+003	3.024015e+000
1.508950e+003	1.245594e+000
1.509000e+003	9.563529e-001
1.509050e+003	2.790154e+000
1.509100e+003	3.492565e+000
1.509150e+003	3.116373e+000
1.509200e+003	3.449545e+000
1.509250e+003	1.034607e+000
1.509300e+003	1.862963e+000
1.509350e+003	1.745185e+000
1.509400e+003	2.733193e+000
1.509450e+003	4.282731e+000
1.509500e+003	2.815981e+000
1.509550e+003	1.450638e+000
1.509600e+003	1.227840e+000
1.509650e+003	2.134008e+000
1.509700e+003	2.799327e+000
1.509750e+003	1.469587e+000
1.509800e+003	1.538334e+000
1.509850e+003	2.610193e+000
1.509900e+003	3.146615e+000
1.509950e+003	1.527895e+000
1.510000e+003	2.818948e+000
1.510050e+003	3.087989e+000
1.510100e+003	1.352702e+000
1.510150e+003	3.351132e+000
1.510200e+003	2.934081e+000
1.510250e+003	2.376081e+000
1.510300e+003	2.476217e+000
1.510350e+003	1.140939e+000
1.510400e+003	3.738494e+000
1.510450e+003	3.761245e+000
1.510500e+003	2.867902e+000
1.510550e+003	6.789017e-001
1.510600e+003	2.082459e+000
1.510650e+003	9.261143e-001
1.510700e+003	2.374100e+000
1.510750e+003	4.155924e+000
1.510800e+003	2.366309e+000
1.510850e+003	1.925883e+000
1.510900e+003	7.437785e-001
1.510950e+003	2.263728e+000
1.511000e+003	2.942803e+000
1.511050e+003	1.858428e+000
1.511100e+003	1.756286e+000
1.511150e+003	3.004025e+000
1.511200e+003	3.083583e+000
1.511250e+003	1.703754e+000
1.511300e+003	1.101492e+000
1.511350e+003	1.590450e+000
1.511400e+003	2.887547e+000
1.511450e+003	2.653816e+000
1.511500e+003	2.517451e-001
1.511550e+003	2.653229e+000
1.511600e+003	2.469938e+000
1.511650e+003	1.991842e+000
1.511700e+003	3.555885e+000
1.511750e+003	3.374544e+000
1.511800e+003	3.207413e+000
1.511850e+003	1.265706e+000
1.511900e+003	1.668414e+000
1.511950e+003	4.200866e-001
1.512000e+003	8.108326e-001
1.512050e+003	1.499719e+000
1.512100e+003	3.121708e+000
1.512150e+003	4.320434e+000
1.512200e+003	2.493220e+000
1.512250e+003	1.930138e+000
1.512300e+003	2.102017e+000
1.512350e+003	5.889267e-001
1.512400e+003	2.474813e+000
1.512450e+003	2.975620e+000
1.512500e+003	1.835562e+000
1.512550e+003	1.155326e+000
1.512600e+003	7.421060e-001
1.512650e+003	2.505693e+000
1.512700e+003	3.625056e+000
1.512750e+003	3.060557e+000
1.512800e+003	4.485282e-001
1.512850e+003	2.941672e+000
1.512900e+003	2.315359e+000
1.512950e+003	1.248334e+000
1.513000e+003	2.056932e+000
1.513050e+003	2.902298e+000
1.513100e+003	2.861164e+000
1.513150e+003	2.017573e+000
1.513200e+003	7.266421e-001
1.513250e+003	9.879362e-001
1.513300e+003	5.751900e-001
1.513350e+003	1.484095e+000
1.513400e+003	3.502920e+000
1.513450e+003	5.023492e+000
1.513500e+003	3.165017e+000
1.513550e+003	5.217449e-001
1.513600e+003	7.506994e-001
1.513650e+003	2.165581e+000
1.513700e+003	3.535466e+000
1.513750e+003	1.949156e+000
1.513800e+003	3.354875e+000
1.513850e+003	3.802638e+000
1.513900e+003	7.158704e-001
1.513950e+003	2.374748e+000
1.514000e+003	4.142518e+000
1.514050e+003	2.137355e+000
1.514100e+003	2.044473e+000
1.514150e+003	2.927763e+000
1.514200e+003	1.795612e+000
1.514250e+003	1.066341e+000
1.514300e+003	6.043237e-001
1.514350e+003	3.169937e+000
1.514400e+003	4.486113e+000
1.514450e+003	3.171637e+000
1.514500e+003	1.049819e+000
1.514550e+003	1.341809e-001
1.514600e+003	2.650556e-001
1.514650e+003	7.132981e-001
1.514700e+003	1.963007e+000
1.514750e+003	3.332359e+000
1.514800e+003	3.326747e+000
1.514850e+003	2.783858e+000
1.514900e+003	1.487007e+000
1.514950e+003	2.113387e+000
1.515000e+003	3.540923e+000
1.515050e+003	1.481325e+000
1.515100e+003	3.443523e+000
1.515150e+003	3.590918e+000
1.515200e+003	8.905743e-001
1.515250e+003	6.094886e-001
1.515300e+003	1.535589e+000
1.515350e+003	2.398031e+000
1.515400e+003	1.780041e+000
1.515450e+003	5.274542e-001
1.515500e+003	2.025411e+000
1.515550e+003	2.786792e+000
1.515600e+003	2.686795e+000
1.515650e+003	1.624723e+000
1.515700e+003	2.765077e+000
1.515750e+003	3.596295e+000
1.515800e+003	1.875656e+000
1.515850e+003	2.390207e+000
1.515900e+003	1.152272e+000
1.515950e+003	1.596680e+000
1.516000e+003	1.009588e+000
1.516050e+003	2.344776e+000
1.516100e+003	3.744236e+000
1.516150e+003	3.368746e+000
1.516200e+003	1.222355e+000
1.516250e+003	1.456565e+000
1.516300e+003	2.488686e+000
1.516350e+003	1.433468e+000
1.516400e+003	1.497099e+000
1.516450e+003	2.717349e+000
1.516500e+003	1.399155e+000
1.516550e+003	1.919177e+000
1.516600e+003	1.154599e+000
1.516650e+003	2.856936e+000
1.516700e+003	4.674960e+000
1.516750e+003	3.032228e+000
1.516800e+003	2.129695e+000
1.516850e+003	2.761554e+000
1.516900e+003	3.171106e+000
1.516950e+003	1.545540e+000
1.517000e+003	1.810371e+000
1.517050e+003	3.051139e+000
1.517100e+003	1.943821e+000
1.517150e+003	2.680531e+000
1.517200e+003	1.304025e+000
1.517250e+003	1.553590e+000
1.517300e+003	2.435951e+000
1.517350e+003	1.380350e+000
1.517400e+003	2.394803e+000
1.517450e+003	3.116206e+000
1.517500e+003	2.781861e+000
1.517550e+003	2.843665e+000
1.517600e+003	6.011075e-001
1.517650e+003	2.195817e+000
1.517700e+003	2.646895e+000
1.517750e+003	2.714570e+000
1.517800e+003	2.528824e+000
1.517850e+003	2.783591e+000
1.517900e+003	3.444086e+000
1.517950e+003	9.910420e-001
1.518000e+003	2.070789e+000
1.518050e+003	2.332206e+000
1.518100e+003	1.730713e+000
1.518150e+003	2.411279e+000
1.518200e+003	1.107392e+000
1.518250e+003	1.769102e+000
1.518300e+003	1.129716e+000
1.518350e+003	8.472556e-001
1.518400e+003	2.382105e+000
1.518450e+003	3.517094e+000
1.518500e+003	3.672145e+000
1.518550e+003	1.503533e+000
1.518600e+003	2.205624e+000
1.518650e+003	1.188660e+000
1.518700e+003	1.559934e+000
1.518750e+003	3.275716e+000
1.518800e+003	2.295317e+000
1.518850e+003	2.611479e+000
1.518900e+003	2.733997e+000
1.518950e+003	1.358146e+000
1.519000e+003	1.836034e+000
1.519050e+003	1.915910e+000
1.519100e+003	1.365438e+000
1.519150e+003	1.930820e+000
1.519200e+003	4.008907e+000
1.519250e+003	3.638240e+000
1.519300e+003	1.265485e+000
1.519350e+003	7.045718e-001
1.519400e+003	1.673173e+000
1.519450e+003	3.030553e+000
1.519500e+003	2.083213e+000
1.519550e+003	1.554846e+000
1.519600e+003	2.126785e+000
1.519650e+003	1.986925e+000
1.519700e+003	7.262320e-001
1.519750e+003	2.139282e+000
1.519800e+003	3.488850e+000
1.519850e+003	2.396709e+000
1.519900e+003	6.590916e-001
1.519950e+003	2.102530e+000
1.520000e+003	1.310181e+000
1.520050e+003	1.081988e+000
1.520100e+003	2.382508e-001
1.520150e+003	2.685100e+000
1.520200e+003	4.023475e+000
1.520250e+003	2.667204e+000
1.520300e+003	3.463461e-001
1.520350e+003	2.474529e+000
1.520400e+003	2.348062e+000
1.520450e+003	1.788623e+000
1.520500e+003	1.728439e+000
1.520550e+003	3.197210e+000
1.520600e+003	2.916023e+000
1.520650e+003	1.901445e+000
1.520700e+003	6.799311e-001
1.520750e+003	2.626212e+000
1.520800e+003	4.311089e+000
1.520850e+003	2.626270e+000
1.520900e+003	1.650136e+000
1.520950e+003	3.013218e+000
1.521000e+003	2.067002e+000
1.521050e+003	2.298387e-001
1.521100e+003	2.019086e+000
1.521150e+003	2.530702e+000
1.521200e+003	3.965613e+000
1.521250e+003	3.775056e+000
1.521300e+003	2.037636e+000
1.521350e+003	1.574698e+000
1.521400e+003	1.795978e+000
1.521450e+003	6.146863e-001
1.521500e+003	3.180405e+000
1.521550e+003	4.767999e+000
1.521600e+003	2.909999e+000
1.521650e+003	1.381784e+000
1.521700e+003	1.426655e+000
1.521750e+003	2.050875e+000
1.521800e+003	2.294458e+000
1.521850e+003	1.767088e+000
1.521900e+003	1.598526e+000
1.521950e+003	4.482363e+000
1.522000e+003	3.280739e+000
1.522050e+003	7.884130e-001
1.522100e+003	2.253739e+000
1.522150e+003	2.703917e+000
1.522200e+003	1.931855e+000
1.522250e+003	1.986587e+000
1.522300e+003	2.952940e+000
1.522350e+003	2.497816e+000
1.522400e+003	1.562673e+000
1.522450e+003	7.277269e-001
1.522500e+003	1.157545e+000
1.522550e+003	3.912785e+000
1.522600e+003	4.232764e+000
1.522650e+003	1.886013e+000
1.522700e+003	5.042449e-001
1.522750e+003	6.140123e-001
1.522800e+003	4.588573e-001
1.522850e+003	1.576217e+000
1.522900e+003	2.422786e+000
1.522950e+003	3.235381e+000
1.523000e+003	3.461205e+000
1.523050e+003	2.537543e+000
1.523100e+003	3.905799e-001
1.523150e+003	2.613263e+000
1.523200e+003	2.414106e+000
1.523250e+003	1.646151e+000
1.523300e+003	3.099397e+000
1.523350e+003	3.551946e+000
1.523400e+003	1.016185e+000
1.523450e+003	8.160215e-001
1.523500e+003	1.098441e+000
1.523550e+003	2.002518e+000
1.523600e+003	2.366235e+000
1.523650e+003	1.279582e+000
1.523700e+003	2.178444e+000
1.523750e+003	2.001731e+000
1.523800e+003	1.068250e+000
1.523850e+003	1.314792e+000
1.523900e+003	2.644814e+000
1.523950e+003	3.099845e+000
1.524000e+003	2.374426e+000
1.524050e+003	1.866594e+000
1.524100e+003	2.147385e+000
1.524150e+003	1.948094e+000
1.524200e+003	1.637831e+000
1.524250e+003	9.442684e-001
1.524300e+003	3.082898e+000
1.524350e+003	4.296163e+000
1.524400e+003	2.779244e+000
1.524450e+003	1.050863e+000
1.524500e+003	2.300292e+000
1.524550e+003	2.233735e+000
1.524600e+003	7.232280e-001
1.524650e+003	3.167992e+000
1.524700e+003	3.353409e+000
1.524750e+003	2.826999e+000
1.524800e+003	2.183978e+000
1.524850e+003	5.689686e-001
1.524900e+003	2.389266e+000
1.524950e+003	3.361983e+000
1.525000e+003	2.534383e+000
1.525050e+003	5.663091e-001
1.525100e+003	1.287017e+000
1.525150e+003	1.636809e+000
1.525200e+003	1.242858e+000
1.525250e+003	1.277653e+000
1.525300e+003	1.723619e+000
1.525350e+003	2.940065e+000
1.525400e+003	3.098836e+000
1.525450e+003	2.191685e+000
1.525500e+003	8.905000e-001
1.525550e+003	2.221061e+000
1.525600e+003	1.418522e+000
1.525650e+003	1.478939e+000
1.525700e+003	3.332949e+000
1.525750e+003	2.737612e+000
1.525800e+003	1.423063e+000
1.525850e+003	8.930292e-001
1.525900e+003	2.459782e-001
1.525950e+003	1.018516e+000
1.526000e+003	2.613057e+000
1.526050e+003	2.910589e+000
1.526100e+003	2.640699e+000
1.526150e+003	3.436769e+000
1.526200e+003	2.512095e+000
1.526250e+003	6.092278e-001
1.526300e+003	2.362693e+000
1.526350e+003	2.630192e+000
1.526400e+003	1.965452e+000
1.526450e+003	2.277861e+000
1.526500e+003	1.529241e+000
1.526550e+003	7.873844e-001
1.526600e+003	1.203930e+000
1.526650e+003	4.756292e-001
1.526700e+003	3.377993e+000
1.526750e+003	4.743418e+000
1.526800e+003	3.319201e+000
1.526850e+003	1.151876e+000
1.526900e+003	1.344519e+000
1.526950e+003	2.116751e+000
1.527000e+003	5.687600e-001
1.527050e+003	1.544024e+000
1.527100e+003	2.802155e+000
1.527150e+003	2.318742e+000
1.527200e+003	1.631952e+000
1.527250e+003	1.126037e+000
1.527300e+003	2.338875e+000
1.527350e+003	2.314522e+000
1.527400e+003	1.486635e+000
1.527450e+003	2.060476e-001
1.527500e+003	1.893577e+000
1.527550e+003	3.214726e+000
1.527600e+003	2.518088e+000
1.527650e+003	3.567406e-001
1.527700e+003	1.946467e+000
1.527750e+003	2.256391e+000
1.527800e+003	2.463844e+000
1.527850e+003	2.344406e+000
1.527900e+003	1.373889e+000
1.527950e+003	2.131901e+000
1.528000e+003	1.935179e+000
1.528050e+003	1.466161e+000
1.528100e+003	2.523914e+000
1.528150e+003	2.723318e+000
1.528200e+003	1.727262e+000
1.528250e+003	1.641399e+000
1.528300e+003	2.339051e+000
1.528350e+003	1.727839e+000
1.528400e+003	1.958187e+000
1.528450e+003	1.207592e+000
1.528500e+003	1.191226e+000
1.528550e+003	3.455960e+000
1.528600e+003	3.262988e+000
1.528650e+003	1.856395e+000
1.528700e+003	5.126227e-001
1.528750e+003	1.045270e+000
1.528800e+003	4.182263e-001
1.528850e+003	2.017436e+000
1.528900e+003	2.420747e+000
1.528950e+003	1.589754e+000
1.529000e+003	1.957694e+000
1.529050e+003	2.094464e+000
1.529100e+003	1.365659e+000
1.529150e+003	3.873799e+000
1.529200e+003	5.119120e+000
1.529250e+003	2.674845e+000
1.529300e+003	1.987215e+000
1.529350e+003	2.787881e+000
1.529400e+003	1.622174e+000
1.529450e+003	1.006203e+000
1.529500e+003	1.475595e+000
1.529550e+003	1.968193e+000
1.529600e+003	2.439594e+000
1.529650e+003	2.656371e+000
1.529700e+003	1.099161e+000
1.529750e+003	1.433612e+000
1.529800e+003	1.968087e+000
1.529850e+003	4.749558e-001
1.529900e+003	1.711863e+000
1.529950e+003	2.442065e+000
1.530000e+003	1.809624e+000
1.530050e+003	9.819405e-001
1.530100e+003	7.379999e-001
1.530150e+003	7.530165e-001
1.530200e+003	1.689949e+000
1.530250e+003	2.667156e+000
1.530300e+003	2.475729e+000
1.530350e+003	1.754799e+000
1.530400e+003	2.789513e+000
1.530450e+003	2.760229e+000
1.530500e+003	1.774997e+000
1.530550e+003	2.009817e+000
1.530600e+003	2.323871e+000
1.530650e+003	2.029394e+000
1.530700e+003	2.881118e+000
1.530750e+003	2.197093e+000
1.530800e+003	2.177852e+000
1.530850e+003	2.070515e+000
1.530900e+003	1.249163e+000
1.530950e+003	2.926780e+000
1.531000e+003	3.329696e+000
1.531050e+003	2.503431e+000
1.531100e+003	1.660909e+000
1.531150e+003	3.593336e-001
1.531200e+003	2.319851e+000
1.531250e+003	1.967111e+000
1.531300e+003	1.210092e+000
1.531350e+003	3.010557e+000
1.531400e+003	2.845410e+000
1.531450e+003	2.047661e+000
1.531500e+003	2.013441e+000
1.531550e+003	1.441442e+000
1.531600e+003	4.114913e-001
1.531650e+003	1.625557e+000
1.531700e+003	1.822897e+000
1.531750e+003	1.069363e+000
1.531800e+003	3.509693e+000
1.531850e+003	3.303336e+000
1.531900e+003	1.007804e+000
1.531950e+003	1.268141e+000
1.532000e+003	2.140725e+000
1.532050e+003	3.240858e+000
1.532100e+003	3.142730e+000
1.532150e+003	1.820441e+000
1.532200e+003	1.057491e+000
1.532250e+003	2.719011e+000
1.532300e+003	2.207345e+000
1.532350e+003	1.282214e+000
1.532400e+003	3.164328e+000
1.532450e+003	2.970383e+000
1.532500e+003	2.149038e+000
1.532550e+003	1.701709e+000
1.532600e+003	2.011783e+000
1.532650e+003	1.294484e+000
1.532700e+003	1.004362e+000
1.532750e+003	1.441730e+000
1.532800e+003	1.378773e+000
1.532850e+003	2.780492e+000
1.532900e+003	3.263930e+000
1.532950e+003	3.014246e+000
1.533000e+003	1.428337e+000
1.533050e+003	3.599968e-001
1.533100e+003	8.352177e-001
1.533150e+003	1.724121e+000
1.533200e+003	2.796934e+000
1.533250e+003	2.469351e+000
1.533300e+003	1.316650e+000
1.533350e+003	1.355368e+000
1.533400e+003	2.051179e+000
1.533450e+003	2.467890e+000
1.533500e+003	3.066065e+000
1.533550e+003	2.749829e+000
1.533600e+003	6.781811e-001
1.533650e+003	2.423638e+000
1.533700e+003	2.493468e+000
1.533750e+003	9.616031e-001
1.533800e+003	1.383536e+000
1.533850e+003	1.855378e+000
1.533900e+003	2.436335e+000
1.533950e+003	3.734528e+000
1.534000e+003	2.983102e+000
1.534050e+003	8.519623e-001
1.534100e+003	1.607325e+000
1.534150e+003	1.333421e+000
1.534200e+003	6.102025e-001
1.534250e+003	1.899902e+000
1.534300e+003	3.620318e+000
1.534350e+003	4.057688e+000
1.534400e+003	1.479823e+000
1.534450e+003	1.365797e+000
1.534500e+003	1.520255e+000
1.534550e+003	2.300810e+000
1.534600e+003	2.200615e+000
1.534650e+003	1.163094e+000
1.534700e+003	1.992238e+000
1.534750e+003	3.163441e+000
1.534800e+003	2.197134e+000
1.534850e+003	1.081221e+000
1.534900e+003	2.010137e+000
1.534950e+003	2.249559e+000
1.535000e+003	2.180862e+000
1.535050e+003	2.390972e+000
1.535100e+003	2.791015e+000
1.535150e+003	2.160025e+000
1.535200e+003	8.856213e-001
1.535250e+003	7.564157e-001
1.535300e+003	1.361798e+000
1.535350e+003	3.669801e+000
1.535400e+003	3.782832e+000
1.535450e+003	2.110878e+000
1.535500e+003	6.356641e-001
1.535550e+003	1.769954e+000
1.535600e+003	1.582822e+000
1.535650e+003	2.308689e-001
1.535700e+003	1.505161e+000
1.535750e+003	3.150727e+000
1.535800e+003	3.122241e+000
1.535850e+003	2.288712e+000
1.535900e+003	1.217781e+000
1.535950e+003	8.046209e-001
1.536000e+003	2.485718e+000
1.536050e+003	2.928036e+000
1.536100e+003	1.682066e+000
1.536150e+003	3.054092e+000
1.536200e+003	3.239737e+000
1.536250e+003	2.212876e+000
1.536300e+003	7.114409e-001
1.536350e+003	1.413241e+000
1.536400e+003	2.399739e+000
1.536450e+003	2.879789e+000
1.536500e+003	3.019086e+000
1.536550e+003	2.197244e+000
1.536600e+003	2.048094e+000
1.536650e+003	2.173828e+000
1.536700e+003	1.236669e+000
1.536750e+003	1.554050e+000
1.536800e+003	2.488836e+000
1.536850e+003	2.737355e+000
1.536900e+003	2.542297e+000
1.536950e+003	1.594572e+000
1.537000e+003	1.038787e+000
1.537050e+003	4.817421e-001
1.537100e+003	1.096844e+000
1.537150e+003	1.462521e+000
1.537200e+003	1.967293e+000
1.537250e+003	4.032643e+000
1.537300e+003	4.014197e+000
1.537350e+003	1.361971e+000
1.537400e+003	1.137226e+000
1.537450e+003	1.072833e+000
1.537500e+003	6.900265e-001
1.537550e+003	7.141701e-001
1.537600e+003	1.631667e+000
1.537650e+003	1.452419e+000
1.537700e+003	1.541134e+000
1.537750e+003	1.892284e+000
1.537800e+003	2.158654e+000
1.537850e+003	1.635831e+000
1.537900e+003	3.703161e+000
1.537950e+003	3.916684e+000
1.538000e+003	2.009563e+000
1.538050e+003	1.928002e+000
1.538100e+003	1.850287e+000
1.538150e+003	1.368331e+000
1.538200e+003	5.453720e-001
1.538250e+003	1.368644e+000
1.538300e+003	2.431822e+000
1.538350e+003	3.625518e+000
1.538400e+003	3.911798e+000
1.538450e+003	2.353376e+000
1.538500e+003	1.620358e+000
1.538550e+003	2.594288e+000
1.538600e+003	1.504977e+000
1.538650e+003	1.729736e+000
1.538700e+003	3.024033e+000
1.538750e+003	3.345718e+000
1.538800e+003	2.580431e+000
1.538850e+003	1.576190e+000
1.538900e+003	1.246648e+000
1.538950e+003	9.977506e-001
1.539000e+003	2.830567e+000
1.539050e+003	2.783567e+000
1.539100e+003	1.669224e+000
1.539150e+003	2.590637e+000
1.539200e+003	3.619487e+000
1.539250e+003	2.493834e+000
1.539300e+003	1.681497e+000
1.539350e+003	2.037413e+000
1.539400e+003	2.382027e+000
1.539450e+003	2.411641e+000
1.539500e+003	2.585497e+000
1.539550e+003	1.738898e+000
1.539600e+003	1.110694e-001
1.539650e+003	1.315682e-001
1.539700e+003	7.885612e-001
1.539750e+003	1.536812e+000
1.539800e+003	3.810207e+000
1.539850e+003	4.128357e+000
1.539900e+003	2.334694e+000
1.539950e+003	1.360072e+000
1.540000e+003	6.121222e-001
1.540050e+003	1.930257e+000
1.540100e+003	1.011297e+000
1.540150e+003	2.344509e+000
1.540200e+003	2.433396e+000
1.540250e+003	1.647448e+000
1.540300e+003	2.400575e+000
1.540350e+003	2.111550e+000
1.540400e+003	9.628613e-001
1.540450e+003	2.830212e+000
1.540500e+003	1.985399e+000
1.540550e+003	4.311570e-001
1.540600e+003	2.016494e+000
1.540650e+003	4.300000e+000
1.540700e+003	3.551136e+000
1.540750e+003	1.444619e+000
1.540800e+003	3.176727e-001
1.540850e+003	7.555019e-001
1.540900e+003	2.218076e+000
1.540950e+003	3.671725e+000
1.541000e+003	2.479599e+000
1.541050e+003	9.575481e-001
1.541100e+003	1.636072e+000
1.541150e+003	1.934948e+000
1.541200e+003	6.240635e-001
1.541250e+003	2.800050e+000
1.541300e+003	3.392056e+000
1.541350e+003	2.066888e+000
1.541400e+003	2.413444e+000
1.541450e+003	2.482099e+000
1.541500e+003	2.257627e+000
1.541550e+003	5.439665e-001
1.541600e+003	1.853138e+000
1.541650e+003	1.137078e+000
1.541700e+003	1.755370e+000
1.541750e+003	3.623931e+000
1.541800e+003	3.643074e+000
1.541850e+003	4.964935e-001
1.541900e+003	1.632365e+000
1.541950e+003	5.345815e-001
1.542000e+003	1.293852e+000
1.542050e+003	1.912455e+000
1.542100e+003	4.278878e+000
1.542150e+003	3.640610e+000
1.542200e+003	1.832127e+000
1.542250e+003	1.905647e+000
1.542300e+003	1.932489e+000
1.542350e+003	1.288081e+000
1.542400e+003	3.654324e+000
1.542450e+003	1.640158e+000
1.542500e+003	1.063944e+000
1.542550e+003	1.007286e+000
1.542600e+003	3.014762e+000
1.542650e+003	1.655917e+000
1.542700e+003	2.188359e+000
1.542750e+003	3.375338e+000
1.542800e+003	2.643818e+000
1.542850e+003	3.730899e+000
1.542900e+003	4.072928e+000
1.542950e+003	1.476449e+000
1.543000e+003	7.943198e-001
1.543050e+003	2.662044e-001
1.543100e+003	1.720884e+000
1.543150e+003	1.003214e+000
1.543200e+003	2.964525e+000
1.543250e+003	2.356061e+000
1.543300e+003	1.657774e+000
1.543350e+003	3.058009e+000
1.543400e+003	2.649064e+000
1.543450e+003	1.581614e+000
1.543500e+003	3.936792e+000
1.543550e+003	2.299946e+000
1.543600e+003	1.664759e-001
1.543650e+003	2.068732e+000
1.543700e+003	4.331369e+000
1.543750e+003	2.745701e+000
